2423(5230), 6975(1424)
5522(2936), 37(2096)
2788(7607), 9271(6225)
7659(1067), 9660(1018)
995(2533), 790(1360)
4862(5080), 4148(3223)
4862(5083), 4620(260)
4862(5081), 4148(3224)
4148(3224), 4620(258)
6600(6683), 4478(4592)
3891(13101), 9915(5703)
6966(4121), 450(3740)
3028(10198), 4424(3776)
3315(7588), 4802(1705)
4802(1705), 5365(463)
3315(7585), 4802(1702)
6816(2476), 9067(759)
2178(6924), 8357(6259)
7760(5538), 4518(2166)
3108(5912), 8168(2815)
9659(5487), 9520(3602)
7725(4672), 7685(1173)
7846(4067), 1654(2088)
2814(12707), 9717(4084)
2416(6090), 4973(4066)
5710(8976), 9632(6882)
7888(6083), 2756(2134)
7888(6081), 2756(2133)
1755(6255), 6347(2156)
8943(9691), 2996(3407)
8929(7021), 3108(5913)
10000(6681), 9319(968)
4465(16782), 4709(5785)
4465(16784), 4709(5786)
9361(3822), 7682(275)
9361(3824), 7682(276)
4435(4287), 7767(616)
5285(5073), 9955(2170)
1298(9755), 9399(5639)
4826(12000), 2157(6374)
3911(20721), 566(3706)
8093(11322), 3532(7925)
8093(11323), 3532(7926)
3839(7962), 5031(3768)
2661(6492), 4191(3468)
8292(4887), 1679(4366)
2999(8003), 828(7884)
3191(8698), 2818(4750)
1958(6238), 3919(1218)
938(22257), 1958(6240)
9663(7765), 1958(6239)
1958(6239), 3919(1219)
3977(5877), 6598(4832)
9651(4811), 6776(786)
1564(10650), 2103(2134)
1564(10652), 2103(2136)
1592(13295), 2344(2260)
7821(7271), 1440(3788)
9516(20688), 8712(6089)
5247(10101), 8429(7269)
5247(10102), 8429(7270)
9084(8317), 5065(5801)
5993(3894), 5662(1768)
207(11654), 7017(758)
3317(7326), 4203(3553)
3317(7324), 4203(3552)
9126(9792), 2084(3279)
3068(11153), 7855(6370)
7855(6370), 6029(5394)
6029(5394), 6351(5149)
3964(6366), 1114(2462)
1577(8407), 6880(8136)
1577(8408), 6880(8139)
2115(8638), 7711(3917)
2507(6322), 1561(2632)
3290(11376), 4687(1727)
3290(11379), 4687(1730)
3290(11377), 4687(1728)
1274(9352), 6076(3999)
6784(8955), 932(8411)
9086(4857), 4762(3041)
3457(250), 20(248)
9611(17055), 20(251)
9611(17058), 20(253)
865(7274), 6175(2497)
3670(17377), 3055(4543)
3437(12763), 4830(2416)
3437(12766), 4830(2419)
9161(16342), 1646(10828)
3079(14563), 501(2782)
6096(5481), 4433(199)
7732(7968), 2940(3107)
8360(4066), 1701(1807)
5136(8592), 4894(5234)
5154(12373), 5619(9822)
194(10204), 2081(245)
194(10206), 2081(246)
807(17598), 8542(6576)
807(17596), 8542(6574)
807(17593), 8542(6571)
807(17594), 8542(6572)
807(17590), 8542(6568)
9758(12634), 3962(7452)
3292(9437), 4250(1260)
6522(3559), 3385(2079)
8928(5487), 4433(4866)
9874(5201), 867(1636)
1916(2676), 4683(89)
7077(7958), 340(1138)
2451(6174), 7909(4657)
7877(8134), 3306(2963)
8121(7508), 9276(5706)
3096(11959), 4959(3967)
2497(6228), 1953(4326)
2497(6227), 1953(4324)
7125(3651), 9618(1001)
702(8661), 6048(164)
3822(9787), 479(5946)
9939(6823), 2189(258)
7842(16764), 225(3381)
5154(15789), 7047(8382)
2469(11997), 6602(3626)
1996(1088), 1867(180)
9008(9548), 4326(8355)
9008(9545), 4326(8352)
9008(9546), 4326(8353)
9008(9547), 4326(8354)
2677(4030), 3483(2110)
2677(4033), 3483(2113)
2677(4031), 3483(2111)
2677(4029), 3483(2109)
1276(9922), 9161(4852)
9161(4852), 4700(310)
9161(4849), 4700(307)
1276(9923), 4700(311)
9161(4850), 4700(308)
72(10536), 6024(1710)
8249(4634), 1394(4325)
2178(10850), 3391(2265)
2052(3747), 2826(2222)
4768(2079), 7709(682)
1990(15419), 5057(3223)
4795(10015), 3973(8009)
4795(10016), 3973(8010)
2837(14237), 9973(7098)
3775(5334), 835(2480)
5797(4453), 6949(2439)
5797(4454), 6949(2440)
2223(14975), 5310(8858)
4020(3610), 4463(802)
4176(10649), 5598(4218)
5598(4220), 8619(4129)
2813(5665), 3805(2774)
9365(13473), 3707(8060)
5670(13024), 3050(348)
5730(3415), 3388(2342)
4875(4395), 5996(4145)
5996(4147), 5276(989)
7431(2974), 6974(1682)
5965(21834), 9983(3525)
5965(21833), 9983(3524)
3003(6230), 3466(848)
1778(12811), 6714(6975)
1778(12810), 6714(6974)
1778(12812), 6714(6976)
9288(5492), 9719(3136)
3135(13897), 825(2547)
5178(21314), 4621(11616)
8449(14557), 2948(7641)
3225(10513), 8389(10299)
4766(6847), 9168(4716)
3068(9584), 5425(5976)
245(9953), 4734(7440)
688(15777), 9471(13227)
3398(8358), 5222(2213)
3398(8359), 5222(2215)
3398(8362), 5222(2218)
9679(7417), 4861(1072)
1066(17062), 906(7120)
1118(11490), 9496(4589)
1319(11438), 1130(1583)
1319(11440), 4397(4772)
3217(4183), 3893(1898)
7615(5676), 9138(3366)
9138(3366), 2905(1639)
6784(10611), 6875(325)
3881(16007), 6580(1155)
3805(10441), 2595(3046)
773(17965), 7672(3796)
3201(9578), 8070(3506)
2736(16906), 5637(10512)
9764(3235), 2255(1980)
8667(9542), 2380(4487)
1270(7734), 4682(2134)
8078(3656), 8497(1615)
5989(7840), 3647(3026)
9885(5617), 7671(1809)
5693(7005), 3242(5722)
6351(9882), 5126(4710)
6373(8497), 3886(1886)
9373(8317), 5087(2579)
5622(8507), 7677(8225)
5622(8508), 7677(8226)
5622(8502), 7677(8221)
8599(5754), 8365(125)
9690(7825), 4263(2863)
1561(1301), 2380(772)
8514(12735), 3704(1551)
8303(14904), 207(11775)
1552(4030), 8929(3253)
6582(12020), 234(3847)
6582(12021), 234(3848)
6582(12019), 234(3845)
7365(4637), 6645(3114)
5222(1908), 6854(1457)
7907(5143), 291(4759)
4941(15491), 37(6700)
7333(12414), 6998(8419)
3464(5129), 4487(3288)
4434(10950), 3100(8823)
5296(17292), 142(1869)
9553(3083), 1920(2506)
6930(4021), 2295(1466)
6930(4019), 2295(1465)
6784(8946), 5917(879)
798(7550), 2845(6565)
798(7551), 2845(6567)
8001(10102), 5446(2807)
2522(12017), 7915(1155)
1722(12774), 4671(2667)
3941(9926), 1523(2746)
7047(7499), 7837(7365)
153(3589), 9204(988)
5175(9405), 2130(6429)
5693(7026), 3242(5743)
5330(2489), 6909(2194)
5330(2493), 6909(2198)
5330(2491), 6909(2196)
9516(20512), 2193(10437)
6679(6742), 2466(3660)
6679(6745), 2466(3661)
9525(2299), 920(891)
2165(10573), 6414(1898)
5976(7156), 8656(4349)
8905(12800), 4503(2519)
8714(15684), 2458(2421)
8714(15683), 2458(2420)
9948(2954), 9457(2232)
9948(2955), 9457(2233)
2052(3758), 2826(2230)
2117(10438), 4819(7380)
2818(4768), 9400(3047)
2818(4766), 9400(3046)
2818(4765), 9400(3045)
2085(4232), 7304(1601)
7842(4459), 8748(3271)
3098(4670), 8183(1846)
9565(13595), 6980(2869)
3617(16922), 5126(5532)
3348(4997), 2155(2725)
4437(15365), 1607(2946)
4437(15366), 1607(2947)
4437(15367), 1607(2948)
4795(12256), 3308(1834)
5495(12294), 2555(1754)
9746(2415), 1047(1071)
1500(3013), 3878(2251)
4097(10738), 2120(2610)
9408(870), 1980(388)
8388(5848), 9391(2075)
2176(6628), 7093(199)
4713(8808), 6444(1987)
9616(4417), 2903(1991)
4995(15160), 487(8262)
487(8262), 9093(4525)
9093(4525), 9616(4412)
9616(4412), 2903(1986)
9616(4416), 2903(1990)
487(8264), 9616(4414)
9616(4414), 2903(1988)
4995(15161), 487(8263)
487(8263), 9093(4526)
9093(4526), 9616(4413)
9616(4413), 2903(1987)
3410(13633), 8491(1187)
8068(18754), 8012(9049)
9412(18188), 4176(12087)
8533(10680), 6299(4599)
4875(4396), 5276(990)
1267(9611), 2865(4456)
715(5790), 5024(1958)
9049(4756), 1926(4705)
9049(4753), 1926(4702)
5066(6696), 3589(1190)
5066(6698), 3589(1192)
4554(5245), 5229(1568)
4554(5244), 5229(1567)
133(14597), 7025(2962)
5568(18502), 8658(2910)
6525(2504), 7358(694)
2581(4853), 3923(1771)
2581(4852), 3923(1770)
8565(6526), 9517(4283)
9892(4363), 4723(2914)
9892(4362), 4723(2913)
406(7037), 3082(1969)
2724(6877), 6585(2073)
2724(6879), 6585(2075)
2724(6881), 6585(2076)
2724(6878), 6585(2074)
2724(6875), 6585(2071)
3345(6117), 176(501)
7969(14875), 3916(4099)
5834(17939), 1737(5571)
6123(13884), 6662(3281)
6123(13886), 6662(3283)
8710(10031), 9265(739)
1799(2967), 6301(2626)
8952(4084), 916(2314)
3560(9339), 1292(7211)
5871(13099), 7736(8957)
6761(10709), 8670(2814)
39(7671), 4003(1219)
474(13811), 881(683)
7216(4615), 5154(4083)
2040(8256), 2570(2126)
3500(6393), 8658(595)
3500(6391), 8658(594)
3841(2848), 5269(2628)
1712(12264), 728(7028)
8306(3264), 9331(2118)
6251(14702), 7909(862)
5460(7423), 7276(4537)
1815(1908), 1963(1908)
6221(4451), 1771(571)
1354(18763), 9668(7313)
1354(18761), 9668(7312)
1354(18764), 9668(7314)
6045(6888), 2140(6699)
3388(13258), 8879(2557)
8807(4413), 8982(2135)
7112(7202), 6554(21)
7112(7203), 6554(22)
1870(8169), 7937(2406)
1870(8168), 7937(2405)
5625(11741), 3632(790)
8472(9939), 8455(1795)
8078(3635), 8497(1595)
2201(13666), 2257(8811)
3392(7107), 8751(1724)
3392(7105), 8751(1722)
3094(2544), 8730(1014)
2880(9287), 1077(5710)
4111(4507), 1794(3017)
5661(10710), 1949(8092)
6207(8080), 8626(2181)
7225(8251), 8583(1902)
7225(8253), 8583(1905)
2837(3627), 9551(614)
1523(5030), 7378(686)
2274(3226), 5964(428)
2274(3227), 5964(429)
2274(3228), 5964(430)
4009(4226), 9922(97)
159(16470), 1606(823)
2367(8112), 7655(7642)
5706(9260), 8952(2158)
2214(9720), 5706(9266)
7886(4988), 9383(4409)
5331(1640), 9466(771)
4223(8441), 2681(1073)
854(7284), 9093(7269)
2117(10416), 7725(4596)
9431(16984), 2459(1382)
2459(1382), 2023(981)
5981(9699), 1540(4845)
8181(2587), 6941(246)
7431(2979), 6974(1683)
2467(9172), 3649(1277)
9314(9194), 5626(6000)
9314(9195), 5626(6001)
196(4030), 4249(850)
1778(12813), 6714(6980)
7454(15164), 8243(1917)
9618(9456), 2837(1469)
101(6787), 9195(1795)
101(6788), 9195(1796)
101(6790), 9195(1798)
7209(12921), 3050(216)
2704(2928), 6853(1513)
2704(2929), 6853(1514)
1114(5846), 5835(1740)
6206(7022), 2987(171)
6206(7020), 2987(169)
7746(15236), 9399(1781)
9269(14310), 2724(11147)
225(6144), 7768(5314)
2186(12738), 3889(3789)
1285(5117), 3684(663)
5622(8481), 7484(8260)
3984(8807), 2788(3512)
2329(16942), 6964(7554)
8883(6396), 646(151)
7971(6133), 8304(5105)
8304(5105), 5366(3044)
2420(8859), 2303(1818)
2330(8147), 6144(554)
2255(13141), 2803(2806)
648(8355), 9365(4620)
2223(11961), 5310(5880)
2223(11960), 5310(5879)
2223(11962), 5310(5881)
1474(7835), 677(2333)
2712(8605), 5043(3072)
4153(1429), 1443(504)
6381(16977), 7695(5540)
6381(16978), 7695(5541)
6381(16980), 7695(5543)
6381(16981), 8660(4738)
910(11911), 6092(3824)
7927(6157), 8052(5110)
5981(3463), 3613(2048)
807(8684), 6109(4488)
2265(7318), 360(5440)
5097(11384), 1954(8770)
2780(19081), 3015(1596)
6343(10185), 7364(6713)
8387(11329), 9143(5839)
7379(5478), 7237(3112)
7237(3112), 1200(1972)
7237(3114), 1200(1974)
2249(11338), 3079(10485)
339(4919), 5315(43)
7449(4284), 6282(986)
5204(8504), 6280(3496)
55(4851), 9380(2193)
4220(4207), 8848(2914)
8848(2914), 9638(2009)
4768(2085), 7709(687)
2592(15536), 6088(2938)
8360(12020), 1197(205)
8360(12017), 1197(204)
9182(5107), 2262(2381)
9131(15602), 563(9906)
4980(4278), 3245(1861)
4980(4280), 3245(1863)
4980(4282), 3245(1865)
4980(4281), 3245(1864)
5654(6720), 737(4737)
722(12855), 184(116)
722(12854), 184(115)
8429(4253), 3277(1073)
4260(19280), 8864(1116)
8131(12369), 5157(5741)
4478(11148), 2725(10065)
803(10373), 9278(9920)
4296(9510), 661(3677)
5785(8019), 3566(7865)
5785(8018), 3566(7864)
6240(9226), 9502(3231)
2970(6690), 7449(5149)
2970(6686), 7449(5147)
2970(6689), 7449(5148)
7669(9490), 6002(430)
1616(13301), 8677(3111)
3747(8844), 4516(2856)
8714(15680), 2458(2417)
2642(10120), 3422(485)
8210(7727), 3631(2320)
3362(18294), 2653(514)
6442(6901), 3605(3374)
6525(8147), 6324(6477)
6525(8149), 6324(6478)
5297(14352), 2558(5669)
5297(14353), 2558(5670)
3795(7168), 6047(2830)
3795(7169), 6047(2831)
8349(8783), 9326(2188)
4013(5609), 3795(898)
4013(5608), 3795(897)
1346(6521), 5169(4054)
1346(6522), 5169(4056)
3916(4993), 1320(3349)
159(17772), 3891(15201)
5115(3858), 6911(225)
5115(3859), 6911(226)
5115(3857), 6911(224)
1892(13571), 9252(11305)
1892(13572), 9252(11307)
1722(12780), 4671(2672)
2420(4728), 8509(1900)
1861(9287), 2027(8617)
1861(9288), 2027(8618)
8355(5588), 8670(1858)
9525(8712), 2663(2152)
6152(11406), 9225(591)
8645(9023), 1864(8005)
995(9185), 5044(1239)
9519(4094), 4079(3288)
9519(4093), 4079(3287)
9519(4091), 4079(3286)
7077(6161), 7909(2819)
7077(6162), 7909(2820)
3393(846), 1047(14)
9288(5522), 1533(365)
3755(5962), 3598(5750)
3755(5964), 3598(5751)
6726(3278), 1883(1161)
7082(10726), 7520(6923)
7082(10727), 7520(6924)
3134(4556), 4237(1994)
3134(4559), 4237(1997)
3134(4560), 4237(1998)
3134(4558), 4237(1996)
2420(5194), 7365(4608)
2420(5195), 7365(4609)
2349(11481), 6827(3037)
6081(13392), 2213(5009)
8825(10083), 8446(8699)
8825(10082), 8446(8695)
6938(13974), 8324(13781)
3838(13525), 8598(3191)
7653(10004), 1667(8453)
7653(10005), 1667(8454)
773(17102), 2274(332)
2631(6583), 6815(2553)
2631(6582), 6815(2552)
2631(6587), 6815(2557)
2631(6584), 6815(2554)
4570(5066), 8394(1457)
9431(8828), 1157(1678)
3841(1605), 5269(1340)
1592(10709), 3414(2245)
3838(13925), 8598(3590)
9401(12329), 7657(1723)
9401(12330), 7657(1725)
9401(12328), 7657(1722)
1832(7941), 4293(7534)
9527(12752), 1492(847)
4909(19621), 31(9362)
5514(15829), 5349(5819)
5514(15833), 5349(5822)
5514(15830), 4388(7539)
4388(7539), 5401(7027)
5401(7027), 5349(5820)
2280(6906), 4732(4011)
7338(15578), 3509(7109)
9196(7344), 2155(1247)
9196(7341), 2155(1246)
5247(10099), 8429(7265)
5247(10100), 8429(7268)
6205(10956), 2987(4186)
2349(11474), 2165(10577)
9326(3081), 943(1081)
3191(8781), 2818(4833)
2675(3323), 7483(2738)
8714(15692), 9572(2719)
5136(8598), 4894(5239)
5136(8596), 4894(5238)
4034(6109), 4320(3063)
8078(3633), 8497(1593)
9093(6366), 7704(449)
8279(21803), 3304(9908)
3839(9547), 2048(4400)
1285(11076), 5308(3932)
7399(13171), 8119(6971)
8277(12855), 5093(1796)
6496(11839), 4504(848)
9299(9935), 1911(1678)
344(13281), 72(10120)
5852(15469), 8063(1216)
7905(6686), 6824(5003)
9996(8176), 2483(3471)
5199(10205), 2927(982)
7957(3720), 1953(425)
1111(9048), 6444(1948)
8913(10654), 1708(1846)
5514(17638), 1308(3435)
7656(10647), 7725(4862)
4422(6173), 9029(3029)
7133(6890), 3596(1946)
9010(12250), 394(8219)
8780(2167), 4052(1468)
8409(7053), 8294(4111)
3962(7436), 4556(491)
2490(13517), 362(10458)
2490(13518), 362(10459)
2715(3805), 6231(1708)
1890(4366), 521(2756)
3769(6807), 9494(5840)
9690(12499), 6966(3582)
4390(12314), 2832(6400)
5525(6542), 7306(285)
5766(5830), 9418(2373)
2994(8737), 7500(7665)
406(7043), 3082(1976)
2029(8484), 9622(4095)
2078(8382), 2297(5343)
2297(5343), 9280(3974)
3567(17291), 7230(10803)
9525(6278), 2841(1784)
5346(11044), 7067(322)
9158(6265), 1359(2862)
8484(11786), 8471(6004)
1928(2825), 7957(600)
9399(15943), 9039(6453)
3767(4338), 9130(530)
5598(6799), 3544(1580)
1354(12549), 8534(1011)
3270(13541), 1261(3367)
3747(16121), 203(2325)
3176(5070), 9873(1595)
6652(10415), 6959(5232)
4434(10907), 3100(8781)
5460(7440), 9212(1202)
3686(1251), 5693(73)
3321(12077), 9620(3370)
3275(1114), 720(460)
3422(13094), 9278(7140)
2507(6349), 7595(274)
192(1939), 3943(788)
1337(4576), 4048(1402)
8708(13293), 51(2935)
1866(5535), 1285(1470)
5873(8169), 225(7611)
9249(13060), 8418(824)
1931(8950), 5526(6911)
3921(4498), 8594(2288)
7455(10493), 4230(8405)
6283(5563), 3096(643)
8468(15884), 3270(3655)
449(4130), 3688(3067)
3895(6054), 2368(4617)
7732(19104), 2070(10449)
8759(3971), 9139(3670)
4696(5457), 9471(1728)
6460(11132), 9310(9169)
9310(9169), 396(7336)
837(4484), 5712(1284)
2142(6655), 5428(4865)
2201(11564), 2257(6659)
9678(4338), 871(1269)
2201(11565), 2257(6660)
1239(3370), 70(726)
500(8174), 2358(6524)
4640(916), 4698(810)
2214(10026), 8956(3498)
9961(5022), 7106(4066)
9961(5023), 7106(4067)
7431(6423), 3343(3210)
8533(5035), 3332(580)
9365(13093), 9483(6648)
6423(4436), 9851(1323)
8815(14162), 7752(11735)
8774(12356), 6832(7372)
9554(3040), 997(1908)
2907(6658), 8097(3980)
7523(2718), 6782(1906)
5714(8079), 2004(4585)
5917(4222), 6274(1512)
4300(7719), 4191(3491)
4261(7900), 3176(2455)
294(7184), 2056(1880)
8077(5202), 4724(4930)
9975(4991), 3204(2198)
3993(2929), 9837(1558)
4504(4073), 7104(2606)
5457(7449), 986(616)
8568(4935), 1931(2636)
9297(1774), 3140(1093)
610(13007), 6037(1386)
6827(4727), 5332(2869)
7505(10775), 6893(3402)
5014(3591), 545(1500)
8317(7946), 9851(2326)
5858(14127), 112(13300)
2933(21666), 5232(6130)
3302(4252), 7350(1993)
3969(11974), 509(2756)
5904(7977), 911(3047)
6289(3777), 6161(1795)
4279(7293), 2538(3454)
95(6125), 1382(5762)
9215(8748), 976(6827)
3441(9422), 3100(8795)
9761(2302), 6345(398)
6913(4103), 4618(801)
4952(22314), 434(4861)
9646(13792), 7851(4972)
1369(2174), 2942(337)
8743(13920), 6984(9048)
6529(1787), 6741(102)
1266(8612), 8658(8251)
9084(13750), 4129(1613)
7884(7740), 943(143)
4914(10513), 5982(10282)
4752(2328), 4753(2321)
8598(4451), 2690(990)
8406(4006), 3031(2651)
4726(3567), 1327(1619)
9615(4802), 8924(2055)
1434(12267), 3068(2292)
3391(6153), 6818(5190)
3916(7012), 1320(5352)
8409(3897), 2552(374)
5714(7865), 5953(6586)
5953(6586), 2004(4362)
6707(13178), 107(2514)
2614(12568), 5353(5088)
6088(6399), 4937(205)
1865(1673), 5852(827)
9506(13343), 5351(3226)
1742(6118), 3034(5705)
2010(11729), 5449(415)
3971(3376), 7646(1397)
4621(6257), 4510(5287)
138(2698), 184(755)
7980(11748), 9862(6807)
1570(12246), 371(4858)
4825(7801), 5284(1762)
3096(9494), 8463(2233)
3308(5357), 8429(4922)
3717(5188), 8806(2902)
8806(2902), 5330(1152)
9896(5483), 3275(2800)
1019(5769), 3082(3410)
7394(1883), 1760(455)
7304(11106), 6406(5340)
7304(11107), 6406(5341)
3184(5693), 8892(1506)
2331(10906), 8584(643)
654(5636), 8373(5579)
4435(4281), 7767(612)
4292(2133), 1423(1689)
5917(4234), 6875(2064)
8158(5356), 1170(2240)
6479(14009), 9907(6317)
4135(13449), 7685(6159)
1560(5012), 5543(4399)
9365(13920), 6455(5179)
9365(13470), 3707(8058)
6328(4137), 7175(3197)
4299(7602), 4192(2861)
9031(12728), 917(2225)
39(4957), 1114(2506)
9327(6913), 2107(1011)
3785(11037), 9553(1198)
91(2713), 8575(2153)
8446(16778), 6214(6343)
3838(21718), 2940(11445)
3838(21717), 2940(11443)
9956(8588), 3446(1097)
3895(5978), 8466(1598)
2577(9459), 893(3732)
9896(1936), 4073(309)
6871(5050), 5595(4924)
3838(13932), 8598(3597)
6206(7031), 2987(183)
8817(15583), 2485(8815)
1996(4857), 1867(3843)
2460(10854), 1480(7387)
5147(11943), 646(1480)
3001(9183), 340(6731)
1320(3320), 6960(251)
3916(10125), 2585(711)
3916(10123), 2585(709)
1963(1911), 1815(1910)
1111(9044), 6444(1945)
756(4671), 8752(4636)
756(4674), 8752(4640)
9525(6282), 2841(1789)
386(12255), 7338(6534)
119(14358), 3272(1230)
4700(16102), 4701(1033)
8355(6720), 6655(3707)
8355(6717), 6655(3703)
8355(6719), 6655(3706)
5904(13215), 3785(11069)
4434(10903), 3100(8776)
6672(12180), 2283(2419)
6672(12181), 2283(2421)
6221(7886), 9059(6387)
5345(9085), 5912(8381)
6908(4675), 5094(2149)
9633(12019), 4575(5778)
9633(12020), 4575(5779)
1319(13169), 4397(6501)
7818(12765), 8739(1619)
8669(4187), 146(260)
702(15727), 3996(4744)
1168(4718), 8338(4318)
1168(4717), 8338(4317)
1168(4715), 8338(4315)
1168(4716), 8338(4316)
1552(8447), 4082(2842)
3204(10256), 8544(3487)
3422(13089), 9278(7132)
9252(15312), 2996(8466)
9066(9801), 1281(4872)
9129(5116), 1288(424)
7179(9399), 5379(3425)
7179(9400), 5379(3427)
8444(11459), 8445(7503)
1664(9631), 5363(6466)
1664(9633), 5363(6467)
570(7231), 1154(4833)
9516(16028), 37(2141)
9005(3234), 4499(1084)
7487(14949), 6581(2323)
7059(12559), 6979(7600)
6881(2477), 6058(1214)
2195(16665), 659(1773)
2195(16667), 659(1774)
5407(10248), 4567(3552)
7369(10415), 2126(2043)
537(12899), 4678(4007)
537(12900), 4678(4008)
537(12901), 4678(4009)
1534(6501), 4990(1336)
7614(5002), 2582(942)
109(3959), 9962(30)
50(22198), 2540(1813)
2540(1813), 1054(300)
230(7128), 2098(2895)
230(7129), 2098(2896)
6217(7855), 1975(4096)
38(11629), 3930(294)
38(11630), 3930(295)
4825(15421), 6288(5082)
159(7637), 9878(4951)
6603(6921), 9652(5855)
6603(6919), 9652(5852)
9951(10873), 4003(1479)
9951(10872), 4003(1478)
1564(10856), 1184(10587)
3161(3723), 6903(290)
4833(8330), 1050(6736)
4833(8332), 1050(6738)
1541(16925), 4722(6505)
1541(16926), 4722(6506)
8774(10361), 3680(5932)
8774(10360), 3680(5931)
4505(3119), 2515(2506)
4505(3116), 2515(2503)
9299(9927), 1555(8629)
9299(9930), 1555(8630)
1555(8630), 1911(1672)
9190(7557), 1911(1675)
9299(9932), 9190(7558)
9190(7558), 1911(1676)
5124(5831), 7477(367)
5124(5832), 7477(368)
3656(16475), 5124(5829)
386(12247), 7338(6526)
386(12253), 7338(6532)
386(12249), 7338(6528)
386(12250), 7338(6529)
386(12251), 7338(6530)
2354(4466), 4956(3723)
2354(4468), 4956(3725)
2117(10457), 7725(4636)
9252(14737), 9973(7136)
804(17364), 9368(787)
192(1936), 3943(787)
5337(15816), 5113(6573)
6243(2236), 4370(676)
1796(12226), 1200(1933)
3569(8101), 2079(7366)
2813(3066), 232(591)
2813(3067), 232(592)
1086(7251), 8313(5758)
7933(3079), 3405(2952)
9168(13299), 3270(3724)
1552(10566), 1387(4500)
5715(10695), 6995(6348)
8595(11622), 5346(5281)
5346(5281), 4681(3221)
8913(5895), 3674(1188)
3405(5383), 3619(978)
5477(3613), 5856(2291)
3594(16264), 6030(6635)
9837(2555), 9067(1516)
6436(8848), 9010(7488)
5297(13097), 1680(6718)
1884(6059), 8289(3716)
6338(8620), 7130(2777)
6721(4049), 2926(1352)
6721(4048), 2926(1351)
6721(4050), 2926(1355)
5845(4908), 5687(2032)
6313(7247), 3743(3386)
9811(13284), 563(5845)
7549(9609), 257(5299)
7549(9610), 257(5300)
2922(3719), 8514(1968)
4112(11550), 3236(192)
4407(10355), 6446(9123)
9959(4555), 3245(1712)
9959(4556), 3245(1713)
9959(4554), 3245(1711)
1055(5765), 5992(5128)
5213(5937), 1866(1354)
7230(4664), 7725(4070)
7230(4666), 7725(4072)
8483(10851), 1114(5599)
6920(4537), 118(1340)
8416(5403), 8551(1599)
8416(5400), 8551(1598)
5715(10886), 1047(3274)
446(3279), 1634(3163)
9616(4419), 2903(1992)
8926(10683), 9492(1202)
1319(9656), 3889(2867)
6447(13050), 4285(5385)
6447(13054), 4285(5390)
3079(16289), 8505(12457)
8505(12457), 3055(6249)
3079(16288), 8505(12454)
1851(3914), 8955(1700)
2283(9144), 5415(4434)
7548(8243), 9676(2719)
504(5497), 1119(110)
3172(7275), 5245(592)
8570(10618), 5533(883)
3841(1603), 5269(1338)
6625(7369), 7773(1787)
6625(7370), 7773(1788)
9195(5072), 7469(1963)
8388(6831), 4335(1584)
8388(6834), 4335(1587)
6115(3724), 226(339)
6115(3725), 226(340)
6115(3720), 226(337)
7190(3934), 9659(449)
7190(3935), 9659(451)
5444(6679), 7077(5043)
9282(3265), 8847(2893)
72(10539), 1276(9928)
3785(11267), 7405(5058)
8769(3455), 2368(23)
326(10703), 9056(2056)
6582(11900), 642(6257)
8328(6323), 3891(3464)
6152(6424), 2685(5302)
2844(11538), 9679(7307)
338(7886), 3797(1929)
1175(6758), 417(4410)
3638(1580), 8730(1037)
3638(1579), 8730(1036)
3638(1581), 8730(1038)
9610(5980), 2367(1574)
9735(8540), 9892(5153)
4299(7407), 7495(4)
6681(8455), 9211(5302)
2876(17577), 4967(10821)
5966(6326), 8692(3737)
9204(9331), 4174(227)
5981(3464), 3613(2049)
3283(9377), 1493(1885)
370(11040), 7564(80)
5852(15467), 8063(1214)
5007(5868), 9458(3987)
7905(6684), 6824(5002)
5414(2098), 5638(1264)
8752(12117), 5173(11569)
8752(12119), 5173(11571)
8940(7435), 6719(312)
3867(3305), 6334(29)
9951(5586), 2432(4997)
6367(16068), 9951(5585)
9951(5585), 2432(4996)
6367(16067), 9951(5584)
9951(5584), 2432(4995)
563(8559), 4516(761)
9471(14914), 8848(1512)
9471(14917), 8848(1513)
8504(11939), 5917(2623)
8504(11941), 5917(2625)
8504(11943), 5917(2627)
707(4234), 6273(3629)
4221(11699), 5481(1532)
3345(7671), 3008(7524)
3345(7673), 3008(7526)
2214(15060), 2389(3671)
9636(14736), 4110(12090)
8898(9469), 8899(411)
9351(15296), 9626(9514)
2374(14041), 8353(3922)
3088(8950), 1069(5016)
9310(9167), 396(7334)
9312(8319), 3655(1920)
347(17548), 4056(11272)
3921(6285), 8614(1597)
3921(6286), 8614(1598)
3480(4629), 6482(3131)
9900(6946), 8077(6714)
8077(6714), 4723(4740)
438(788), 817(217)
438(784), 817(214)
438(785), 817(215)
6563(8118), 4081(2901)
6421(2596), 5046(784)
6421(2597), 5046(785)
3656(21779), 610(3232)
3874(5424), 8236(4786)
215(14925), 9716(2613)
6601(7611), 4444(6027)
6601(7614), 4444(6030)
1029(13236), 2456(2240)
1029(13231), 2456(2235)
7486(3976), 7078(3145)
7683(527), 1748(371)
4003(10670), 7082(6100)
4003(10668), 7082(6098)
4003(10666), 7082(6096)
4003(10667), 7082(6097)
1668(5263), 3595(956)
3692(5998), 3252(1699)
4297(10664), 8119(10548)
9797(9806), 2638(1919)
4607(4128), 7364(75)
9681(10113), 2784(6599)
3858(4863), 4245(169)
2658(3546), 5516(905)
8956(5375), 9233(225)
